Pickup_Datetime,Total_amount
2010-01-16 12:00:00,222004.27000000031
2010-07-14 07:00:00,260352.62000000011
2010-12-20 12:00:00,265489.04999999987
2010-12-10 06:00:00,143432.29000000024
2010-08-06 14:00:00,237187.19999999992
2010-04-11 14:00:00,289217.08999999973
2010-07-26 10:00:00,247336.29999999938
2010-02-21 15:00:00,258737.01999999996
2010-02-27 10:00:00,185184.80999999997
2010-07-09 18:00:00,360917.25000000029
2010-07-17 01:00:00,320448.54000000074
2010-09-18 00:00:00,333424.59000000032
2010-01-08 23:00:00,363398.5399999998
2010-02-21 03:00:00,249320.61000000028
2010-04-15 23:00:00,369450.63999999996
2010-04-23 19:00:00,425981.14999999997
2010-06-16 17:00:00,323658.35999999975
2010-08-05 18:00:00,304562.59000000032
2010-08-23 16:00:00,219226.11999999959
2010-05-21 15:00:00,308751.10000000021
2010-04-22 16:00:00,276271.3200000003
2010-04-04 16:00:00,242073.33000000066
2010-11-27 12:00:00,238685.50999999995
2010-09-25 14:00:00,293174.4700000002
2010-06-28 12:00:00,281630.66000000027
2010-04-15 06:00:00,145202.35000000006
2010-03-28 10:00:00,181816.58999999976
2010-01-11 12:00:00,220276.36
2010-04-09 11:00:00,269256.60999999993
2010-11-07 14:00:00,281748.57999999973
2010-12-19 18:00:00,284501.00000000041
2010-05-28 07:00:00,235071.91000000027
2010-11-04 07:00:00,261650.46000000025
2010-11-03 09:00:00,306091.86000000063
2010-04-07 12:00:00,283160.17999999976
2010-12-02 08:00:00,333920.51999999973
2010-04-24 11:00:00,248113.00999999998
2010-12-11 08:00:00,139354.74000000008
2010-05-07 12:00:00,299351.0900000002
2010-03-25 15:00:00,272292.40000000031
2010-05-08 14:00:00,265124.06999999977
2010-11-23 06:00:00,135399.55000000005
2010-05-16 12:00:00,280688.63000000041
2010-10-31 18:00:00,293146.58999999997
2010-02-26 09:00:00,134739.7900000003
2010-02-25 12:00:00,238800.61
2010-09-25 17:00:00,269150.20999999979
2010-04-10 19:00:00,349464.9000000002
2010-05-28 11:00:00,269559.27999999991
2010-07-14 13:00:00,290049.13999999978
2010-06-27 12:00:00,262352.81999999989
2010-06-23 10:00:00,274827.88000000012
2010-04-27 12:00:00,293351.58999999991
2010-01-21 08:00:00,312915.60999999987
2010-09-25 10:00:00,221510.65000000023
2010-01-01 10:00:00,103085.59000000005
2010-09-23 11:00:00,256881.67999999979
2010-01-18 13:00:00,220436.95000000027
2010-05-03 12:00:00,257199.85999999984
2010-06-14 09:00:00,299703.36
2010-01-09 08:00:00,108219.33000000007
2010-08-10 07:00:00,219867.70000000004
2010-09-07 10:00:00,245676.36000000036
2010-05-04 13:00:00,278796.20000000019
2010-09-29 09:00:00,290504.67999999988
2010-06-01 13:00:00,262622.88000000047
2010-09-02 09:00:00,277224.41000000015
2010-06-28 14:00:00,292608.34999999992
2010-07-13 15:00:00,256208.53000000046
2010-01-26 13:00:00,241396.41999999987
2010-08-31 06:00:00,116852.48999999958
2010-09-26 15:00:00,284663.43999999994
2010-11-01 15:00:00,279407.78000000026
2010-05-11 11:00:00,272396.09000000014
2010-08-13 20:00:00,298777.15000000008
2010-11-03 23:00:00,275740.17000000004
2010-09-26 02:00:00,296302.6600000005
2010-02-09 20:00:00,310431.29999999964
2010-12-28 23:00:00,207940.88000000006
2010-05-10 22:00:00,310828.49999999977
2010-12-15 04:00:00,45665.020000000011
2010-03-24 00:00:00,159494.73999999993
2010-12-10 20:00:00,378094.2900000001
2010-11-07 01:00:00,563238.53000000073
2010-01-16 00:00:00,342142.97999999992
2010-03-10 22:00:00,321556.32999999967
2010-02-24 00:00:00,165246.14999999982
2010-12-04 21:00:00,341441.71000000054
2010-07-16 00:00:00,314674.92999999959
2010-07-30 20:00:00,350770.04000000004
2010-01-03 03:00:00,173875.79999999993
2010-06-07 21:00:00,324456.9600000002
2010-09-25 01:00:00,318150.19000000024
2010-08-27 23:00:00,325103.59
2010-08-10 00:00:00,141650.65000000011
2010-01-03 02:00:00,205422.04000000024
2010-01-06 22:00:00,279786.81999999977
2010-10-01 20:00:00,162708.98
2010-06-19 00:00:00,372852.1300000007
2010-01-23 03:00:00,198118.53999999966
2010-02-19 01:00:00,153494.83999999971
2010-10-21 13:00:00,283944.74000000017
2010-06-08 19:00:00,389732.42000000016
2010-02-19 16:00:00,251106.3599999999
2010-09-17 17:00:00,309780.13999999966
2010-05-12 11:00:00,311192.44
2010-03-23 17:00:00,290976.74000000005
2010-03-28 17:00:00,231760.67
2010-11-27 13:00:00,243712.29000000015
2010-06-08 16:00:00,283219.65000000026
2010-02-22 17:00:00,286598.08999999997
2010-06-07 19:00:00,366133.90000000031
2010-04-18 18:00:00,271771.44000000029
2010-09-02 18:00:00,346499.32999999978
2010-02-17 18:00:00,365845.04000000015
2010-05-19 19:00:00,410744.41000000003
2010-08-06 19:00:00,333307.39
2010-06-22 18:00:00,388516.77999999933
2010-01-06 16:00:00,248739.01
2010-05-19 17:00:00,344759.59000000043
2010-11-05 18:00:00,394089.37000000017
2010-09-22 16:00:00,242339.73000000051
2010-12-25 19:00:00,149391.04000000024
2010-12-07 19:00:00,386514.03000000009
2010-09-25 21:00:00,320910.20999999985
2010-10-28 01:00:00,115578.02000000003
2010-04-25 19:00:00,238528.6400000001
2010-12-20 19:00:00,348097.60999999935
2010-03-24 03:00:00,39501.810000000078
2010-11-05 01:00:00,161841.51999999996
2010-06-17 00:00:00,216978.20999999985
2010-09-15 00:00:00,193186.36999999947
2010-11-18 16:00:00,250546.84000000008
2010-09-28 16:00:00,222961.29000000044
2010-02-26 14:00:00,174621.17999999991
2010-02-06 02:00:00,111323.49999999991
2010-03-16 21:00:00,315560.7200000002
2010-02-01 20:00:00,132908.15000000002
2010-04-22 19:00:00,423382.36000000063
2010-05-08 15:00:00,273876.92000000004
2010-05-16 14:00:00,315401.4300000004
2010-01-26 11:00:00,224029.46999999983
2010-04-25 11:00:00,255115.35000000012
2010-08-06 15:00:00,240115.8100000002
2010-10-27 14:00:00,310805.11
2010-07-21 08:00:00,300980.60999999964
2010-11-02 07:00:00,234404.96000000037
2010-11-12 06:00:00,144469.77000000005
2010-08-28 12:00:00,199925.09999999969
2010-06-26 23:00:00,364635.07999999978
2010-07-30 22:00:00,355508.23000000051
2010-12-02 22:00:00,385442.53999999969
2010-10-08 23:00:00,376824.34000000026
2010-02-24 01:00:00,89948.130000000048
2010-02-24 23:00:00,271722.96999999986
2010-09-26 23:00:00,190876.86000000025
2010-12-12 20:00:00,254037.40000000008
2010-08-22 22:00:00,170150.64000000007
2010-06-04 01:00:00,166377.2099999997
2010-06-01 23:00:00,227074.91000000015
2010-05-20 00:00:00,204327.79999999993
2010-07-17 03:00:00,214922.16000000032
2010-11-29 21:00:00,291675.09999999992
2010-10-12 00:00:00,166133.20000000013
2010-07-22 17:00:00,302670.74000000022
2010-01-21 19:00:00,408597.35999999969
2010-01-22 10:00:00,231326.70999999973
2010-07-15 17:00:00,319307.38999999996
2010-03-08 21:00:00,268367.02999999997
2010-10-16 17:00:00,271021.24000000005
2010-11-17 05:00:00,63516.699999999932
2010-11-20 23:00:00,387338.30999999959
2010-04-16 23:00:00,398081.44999999943
2010-12-17 23:00:00,395564.41999999975
2010-08-22 00:00:00,307658.69000000058
2010-01-13 23:00:00,238971.06999999969
2010-07-31 08:00:00,124490.29000000007
2010-04-03 14:00:00,249283.56999999995
2010-12-02 13:00:00,294274.19
2010-08-03 15:00:00,141218.38000000012
2010-04-27 14:00:00,285155.94000000012
2010-12-11 07:00:00,98605.860000000015
2010-09-15 13:00:00,300671.06999999995
2010-11-28 04:00:00,132324.39000000007
2010-10-09 21:00:00,327144.29999999987
2010-03-29 23:00:00,217246.81000000003
2010-06-26 21:00:00,302428.62999999989
2010-03-29 00:00:00,148936.56999999989
2010-02-27 04:00:00,115962.07000000009
2010-07-28 21:00:00,363677.9600000002
2010-07-02 05:00:00,84110.299999999974
2010-10-27 17:00:00,310536.41000000021
2010-08-19 15:00:00,267606.18
2010-11-16 16:00:00,231798.42999999996
2010-09-11 04:00:00,138907.51000000004
2010-10-31 23:00:00,248311.2699999999
2010-04-21 12:00:00,281400.19999999984
2010-10-21 01:00:00,122501.63000000012
2010-03-31 22:00:00,311892.99999999936
2010-02-25 14:00:00,254905.80000000013
2010-12-13 23:00:00,260027.99999999994
2010-04-14 11:00:00,266747.28000000009
2010-09-04 00:00:00,271474.34000000008
2010-05-14 02:00:00,130218.4599999999
2010-06-28 22:00:00,293133.7899999998
2010-04-09 03:00:00,83264.130000000034
2010-09-07 20:00:00,316621.7400000004
2010-05-09 16:00:00,256681.85000000033
2010-06-08 10:00:00,271579.6500000002
2010-10-14 01:00:00,113504.48999999996
2010-11-16 01:00:00,78190.709999999948
2010-07-26 01:00:00,90869.1
2010-12-23 08:00:00,247204.95000000013
2010-06-16 04:00:00,48428.19
2010-02-24 02:00:00,51963.9
2010-10-24 04:00:00,164074.16000000003
2010-12-16 04:00:00,56671.469999999987
2010-12-28 12:00:00,189177.07000000018
2010-01-15 04:00:00,65922.479999999938
2010-10-04 00:00:00,131293.56999999995
2010-06-17 05:00:00,72853.069999999963
2010-07-11 06:00:00,65496.5199999999
2010-02-01 06:00:00,64696.789999999921
2010-01-03 06:00:00,61252.500000000058
2010-12-17 03:00:00,101618.63000000005
2010-08-27 06:00:00,124725.54000000007
2010-10-03 11:00:00,109240.68999999997
2010-08-05 22:00:00,306950.14000000019
2010-07-21 02:00:00,68361.86000000003
2010-11-05 02:00:00,105553.36000000022
2010-10-16 04:00:00,137374.28000000017
2010-01-22 06:00:00,127594.50000000004
2010-12-09 02:00:00,80180.90999999996
2010-01-05 05:00:00,48812.579999999958
2010-04-20 00:00:00,138855.94000000032
2010-11-07 09:00:00,150066.02000000022
2010-11-03 03:00:00,41385.20999999997
2010-11-29 01:00:00,64335.719999999943
2010-10-13 02:00:00,56501.019999999946
2010-04-19 02:00:00,44430.880000000085
2010-10-11 00:00:00,168574.91000000032
2010-07-12 02:00:00,49605.769999999968
2010-04-21 04:00:00,43127.339999999916
2010-04-18 12:00:00,273016.34999999986
2010-10-10 07:00:00,87624.090000000084
2010-06-08 05:00:00,65423.029999999941
2010-01-25 01:00:00,78904.940000000148
2010-12-19 08:00:00,105087.89999999982
2010-01-08 03:00:00,64144.0799999999
2010-08-15 05:00:00,81041.060000000056
2010-03-07 10:00:00,88715.159999999931
2010-02-22 05:00:00,57934.079999999958
2010-03-07 00:00:00,167303.07999999981
2010-02-21 14:00:00,271371.98999999993
2010-01-31 04:00:00,151820.14000000004
2010-06-20 19:00:00,247329.10999999949
2010-05-18 14:00:00,351058.73000000027
2010-04-21 15:00:00,304938.80000000022
2010-08-18 14:00:00,270508.58000000031
2010-05-20 03:00:00,58846.359999999986
2010-10-26 04:00:00,36595.089999999989
