Pickup_Datetime,Total_amount
2011-07-04 22,258168.5400000001
2011-08-12 20,342472.60999999969
2011-06-29 20,364262.58999999997
2011-12-24 0,230495.34000000003
2011-12-17 20,382454.80000000005
2011-08-22 23,222302.73999999982
2011-05-24 20,369584.89999999962
2011-08-19 20,367854.14000000112
2011-04-02 21,172794.63000000009
2011-10-23 5,96143.950000000041
2011-10-20 0,115173.66999999974
2011-11-25 21,228854.11999999994
2011-12-14 2,80781.920000000027
2011-06-04 21,318948.09999999969
2011-07-07 4,48472.119999999908
2011-08-01 19,344239.64999999973
2011-01-24 18,355966.88999999961
2011-12-10 14,343443.68000000034
2011-06-02 18,401025.46999999974
2011-02-04 19,408342.13000000018
2011-09-01 18,373882.75000000017
2011-01-13 10,263847.94999999949
2011-06-23 17,321955.58999999956
2011-05-16 19,397373.0200000006
2011-08-16 19,355999.08999999991
2011-09-15 17,337354.5899999995
2011-02-14 16,280012.13999999972
2011-11-13 12,304644.39999999997
2011-06-13 9,312346.77999999991
2011-04-12 16,291814.32
2011-02-01 18,329768.18999999942
2011-02-16 7,266828.91000000009
2011-03-14 8,317395.72999999986
2011-02-25 19,431434.92000000039
2011-09-01 10,266571.48999999993
2011-03-01 7,267078.53000000044
2011-07-24 14,286787.35000000015
2011-03-03 10,292937.83999999979
2011-05-10 19,445179.24999999983
2011-11-16 14,350874.81999999977
2011-09-03 20,272601.16999999993
2011-06-08 0,228715.83000000005
2011-11-17 0,218608.72000000009
2011-05-08 23,197491.14000000019
2011-03-02 0,172467.30999999988
2011-06-19 6,73974.069999999949
2011-01-13 11,257697.65000000026
2011-03-23 18,402539.8699999993
2011-10-13 22,418072.75999999972
2011-04-22 0,314088.08999999968
2011-12-11 3,260584.90999999997
2011-01-18 21,304022.02000000025
2011-03-24 4,46626.260000000031
2011-11-19 0,392428.59000000026
2011-12-08 23,413860.83999999991
2011-02-26 19,369980.27999999997
2011-02-05 17,269089.4
2011-09-05 13,235933.9300000004
2011-02-08 15,290083.86000000039
2011-07-10 14,271112.19000000024
2011-02-13 10,212982.66000000032
2011-08-06 12,236956.69999999987
2011-05-02 13,281010.00999999943
2011-07-01 6,153405.83999999979
2011-05-26 7,285718.16999999952
2011-09-02 20,326884.64999999962
2011-11-19 22,390700.8000000004
2011-09-03 1,298278.3899999999
2011-08-31 21,347076.57999999973
2011-03-19 1,338397.99
2011-02-05 22,341829.14999999973
2011-08-25 2,87422.610000000044
2011-01-02 20,94779.11000000019
2011-01-27 23,287338.66000000015
2011-03-11 22,413494.3600000001
2011-10-21 20,407855.59000000113
2011-03-02 17,344009.92999999982
2011-10-11 19,394430.61999999965
2011-09-08 17,354080.9599999999
2011-05-04 18,412791.67000000027
2011-11-01 14,322386.50000000041
2011-07-08 11,254277.09000000023
2011-03-18 17,340824.82000000018
2011-08-07 3,192186.66000000009
2011-02-14 23,289754.61000000004
2011-12-09 10,315783.32999999984
2011-01-02 14,114267.29000000021
2011-05-03 12,288264.53
2011-09-04 15,261394.90999999989
2011-07-15 12,285484.24000000011
2011-06-21 3,37414.520000000026
2011-07-29 17,307341.41000000003
2011-09-22 18,390522.99999999959
2011-06-01 17,329514.94000000006
2011-04-29 1,201506.39000000004
2011-01-30 3,241005.94999999984
2011-08-24 1,118886.25999999995
2011-08-12 17,315024.4599999995
2011-12-10 11,310362.39000000019
2011-07-20 4,50419.270000000026
2011-01-19 4,39316.899999999921
2011-10-15 3,222575.39000000028
2011-12-09 1,230774.15999999989
2011-09-23 1,198416.17999999991
2011-12-15 1,169258.91000000003
2011-02-24 9,305974.1500000002
2011-08-19 2,141922.97999999995
2011-11-02 17,337479.23000000004
2011-12-31 6,69295.170000000056
2011-06-20 2,59066.099999999933
2011-01-21 4,50721.049999999937
2011-04-08 5,87134.190000000017
2011-09-04 16,249740.72999999992
2011-12-05 16,277717.34999999992
2011-02-26 6,85020.770000000091
2011-03-20 7,98938.169999999867
2011-05-30 9,114674.53999999989
2011-08-15 5,79452.390000000043
2011-05-30 23,222242.23999999987
2011-11-15 2,53515.849999999955
2011-01-20 2,63885.710000000014
2011-09-28 5,70746.110000000015
2011-07-29 4,83049.240000000063
2011-03-20 8,125963.04000000001
2011-09-14 4,54346.339999999967
2011-08-10 4,49123.410000000033
2011-03-03 6,160042.22000000009
2011-09-25 5,96233.299999999959
2011-10-18 4,41944.009999999973
2011-06-14 4,40081.870000000039
2011-03-21 1,87622.400000000081
2011-12-27 5,49490.840000000033
2011-10-19 5,73864.750000000058
2011-08-28 14,22546.37000000001
2011-08-28 11,10120.440000000004
2011-12-27 4,37016.329999999965
2011-05-20 6,160325.55000000019
2011-04-07 9,330978.45000000013
2011-04-09 8,144740.3100000002
2011-03-24 10,280678.05000000016
2011-12-11 15,322672.39
2011-12-28 10,217403.25999999981
2011-12-16 2,173118.0400000003
2011-06-19 22,266345.02000000014
2011-04-10 21,249798.37999999989
2011-07-08 17,325756.14999999991
2011-10-04 19,394961.64999999997
2011-03-12 11,267024.74000000005
2011-09-09 10,304238.90000000043
2011-05-02 10,275266.60000000033
2011-06-14 8,325961.87000000011
2011-07-04 9,87009.079999999987
2011-04-07 12,310058.70999999915
2011-08-08 7,237138.24999999977
2011-09-29 6,134728.72999999981
2011-01-25 13,231471.59999999992
2011-07-14 10,279280.08000000031
2011-01-04 13,225635.9700000002
2011-12-31 15,240307.54000000039
2011-03-12 16,263438.58000000013
2011-08-27 11,139947.24999999997
2011-10-14 8,339541.27999999962
2011-08-01 11,255527.53999999951
2011-10-18 15,305311.02999999974
2011-07-13 11,286617.9700000002
2011-05-23 9,308845.94000000006
2011-01-31 8,302240.69000000006
2011-07-01 8,283326.51999999996
2011-04-05 9,312770.36999999976
2011-03-29 9,307766.6
2011-01-14 10,260793.46000000028
2011-07-11 14,282481.52999999997
2011-04-07 7,282954.72
2011-06-02 3,52384.64000000005
2011-04-16 7,101993.16000000002
2011-09-26 14,296936.37999999977
2011-02-17 11,266915.65000000014
2011-02-26 12,266825.48000000051
2011-05-29 10,163430.47000000012
2011-12-05 7,268194.5
2011-01-10 11,231326.1099999999
2011-04-06 11,275533.57999999996
2011-02-27 17,272496.98000000004
2011-04-11 12,253481.03000000003
2011-08-29 13,219305.60999999996
2011-07-25 6,162616.01000000004
2011-10-18 9,319746.61
2011-08-14 19,126054.5300000001
2011-05-12 15,330665.84999999992
2011-06-01 7,271218.58999999991
2011-04-30 17,289191.30999999976
2011-05-24 6,151123.35000000021
2011-03-23 8,325672.4300000004
2011-01-23 12,262495.10000000009
2011-03-19 20,385366.66999999993
2011-05-04 6,152841.27000000019
2011-01-02 12,99601.189999999915
2011-01-19 0,145607.99999999994
2011-10-12 23,310810.32999999996
2011-01-06 23,270394.23999999953
2011-08-15 23,230832.92999999956
2011-06-13 23,240941.43999999994
2011-04-17 22,258742.12999999983
2011-12-14 23,373881.50999999989
2011-05-28 1,287755.15999999957
2011-07-20 0,240598.95000000042
2011-11-11 20,412316.92999999935
2011-04-30 22,387510.55999999982
2011-10-12 20,392901.2799999998
2011-11-04 23,438911.36000000086
2011-03-31 23,374872.67999999988
2011-12-10 0,395390.04000000039
2011-08-06 2,263393.93
2011-11-05 3,227626.21000000014
2011-04-18 5,74450.640000000014
2011-12-24 20,197198.07000000009
2011-05-13 5,88052.360000000015
2011-06-10 20,369312.61000000057
2011-11-25 2,68598.6
2011-07-03 22,186985.65999999971
2011-03-13 3,362698.4200000001
2011-01-20 21,377420.50999999954
2011-09-29 21,390303.47999999969
2011-04-09 17,290108.41999999975
2011-06-05 2,301900.21
2011-12-04 4,180472.16999999981
2011-03-05 1,330135.54000000015
2011-05-31 19,363842.13000000018
2011-09-01 23,351866.5399999994
2011-12-30 22,330819.00000000035
2011-10-15 1,339849.12000000023
2011-09-30 22,429575.09000000096
2011-01-27 19,332560.73000000004
2011-09-15 10,313113.0600000007
2011-03-25 17,335523.52999999985
2011-05-11 7,272230.08000000037
2011-03-29 18,393033.35999999975
2011-07-18 17,323181.51999999979
2011-06-15 7,267953.87999999977
2011-03-03 19,428539.14000000019
2011-08-22 16,249494.25000000035
2011-06-14 19,427417.08000000007
2011-06-28 19,378000.44
2011-09-23 16,240034.13000000018
2011-06-07 10,296657.61999999982
2011-12-27 17,305997.29000000085
2011-12-05 10,281134.06000000017
2011-06-29 13,306430.89000000048
2011-10-18 12,285842.76999999973
2011-02-09 15,300540.39999999979
2011-04-21 2,92975.090000000069
2011-07-21 22,415361.41000000009
2011-10-15 23,418350.7
2011-06-03 20,373086.33999999962
2011-03-20 10,219185.15000000005
2011-07-05 16,253229.40999999989
2011-04-21 1,150167.29000000024
2011-10-28 17,331421.62999999995
2011-04-08 18,407466.18000000017
2011-04-06 23,321171.66999999946
2011-10-24 0,137826.73999999967
2011-05-12 5,76078.680000000153
2011-08-31 9,275866.64999999973
2011-09-29 10,259016.90999999997
2011-03-11 8,325801.30999999988
2011-03-26 16,258884.70999999958
2011-12-28 8,180996.42999999988
2011-12-24 15,222676.00000000017
2011-08-16 14,286412.16999999969
2011-09-23 13,302060.67000000016
2011-08-16 16,265628.64
2011-12-18 18,313437.70999999996
2011-05-20 9,335905.81000000041
2011-06-27 12,265357.82999999996
2011-02-10 6,146250.02000000011
2011-05-04 12,330205.31999999942
2011-07-17 0,369363.02000000089
2011-09-05 22,231752.43999999974
2011-12-29 23,319999.7799999998
2011-09-19 0,153977.69999999981
2011-03-02 2,58528.630000000034
2011-11-14 2,49193.87999999999
2011-08-30 4,47904.640000000014
2011-09-05 21,242549.50999999995
2011-07-14 20,391768.64
2011-08-25 21,356423.66000000038
2011-06-05 22,249609.95000000042
2011-08-26 6,136758.34000000008
2011-03-04 2,112602.24000000009
2011-01-27 20,310081.14000000042
2011-10-06 22,406337.28
2011-02-26 21,350150.6700000001
2011-12-25 0,172151.49000000002
2011-10-25 23,280748.85000000033
2011-11-23 17,299359.17000000004
2011-10-21 8,345879.5999999998
2011-11-26 17,280515.22999999957
2011-10-17 14,302805.50000000017
2011-08-05 8,300050.87999999977
2011-01-19 22,329116.6799999997
2011-06-05 10,209608.58000000007
2011-08-13 18,276236.77000000025
2011-09-12 14,320804.3000000001
2011-05-11 16,281901.39000000042
2011-09-25 21,263877.25999999995
2011-02-25 11,270565.05999999965
2011-11-30 1,115047.46000000006
2011-11-27 23,197762.54000000027
2011-11-03 22,422698.59999999986
2011-09-02 13,297140.99
2011-03-21 0,153984.12999999977
2011-10-06 23,383879.88000000035
2011-04-26 18,402175.69999999995
2011-06-20 8,310934.37999999995
2011-06-03 16,256210.77000000011
2011-11-20 3,261206.41999999963
2011-07-12 15,292338.28999999975
2011-10-14 6,164754.48999999973
2011-11-04 10,315302.68999999977
2011-10-21 11,317987.82999999984
2011-01-24 8,306176.75999999995
2011-01-20 10,267338.19000000012
2011-07-30 15,268345.73000000004
2011-12-04 8,118881.18000000001
2011-09-11 6,83255.399999999921
2011-02-20 17,270015.7
2011-09-04 5,73079.250000000058
2011-09-24 4,144148.20000000007
2011-07-07 3,51075.589999999967
2011-07-09 22,334202.1300000003
2011-07-05 4,51712.639999999883
2011-06-13 5,90553.12
2011-03-10 2,72308.98
2011-07-31 12,245723.15000000005
2011-11-06 17,267997.03999999986
2011-02-06 12,229287.76000000021
2011-12-17 4,178773.61000000004
2011-05-07 2,251686.00000000009
2011-01-13 17,301878.25000000064
2011-10-07 4,85526.399999999965
2011-08-01 0,165366.3999999997
2011-07-25 5,82613.430000000022
2011-04-23 4,139579.09999999986
2011-08-26 4,74047.389999999985
2011-02-05 0,370884.32000000024
2011-05-05 1,117986.26
2011-09-11 20,283008.50999999983
2011-06-18 4,154900.67000000016
2011-09-05 6,81732.00999999998
2011-09-05 11,201406.76999999984
2011-03-14 1,78703.379999999976
2011-05-21 2,284400.85
2011-03-15 3,38204.960000000014
2011-06-09 4,56888.039999999964
2011-07-25 23,243335.82999999981
2011-12-23 5,101746.05999999994
2011-01-02 10,74208.459999999992
2011-05-04 23,303521.42999999982
2011-05-26 5,81388.1199999999
2011-06-16 2,93554.459999999948
2011-12-15 3,67424.01999999996
2011-10-24 5,90265.510000000038
2011-04-27 3,49693.379999999976
2011-07-22 10,304353.99
2011-10-29 6,93468.99000000002
2011-03-20 5,100963.04000000005
2011-10-31 1,99701.859999999971
2011-09-05 23,192957.69000000012
2011-10-14 5,87943.690000000031
2011-09-12 2,58321.060000000049
2011-12-22 5,92285.39999999998
2011-03-05 6,81330.819999999876
2011-04-24 13,282803.80000000005
2011-12-30 16,266163.94999999995
2011-02-24 3,49523.160000000054
2011-08-23 19,335278.50000000035
2011-10-30 6,82431.79999999993
2011-12-29 2,104010.16000000005
2011-06-10 14,341697.14999999979
2011-08-16 3,42421.980000000047
2011-08-17 3,51116.199999999975
2011-11-08 5,74930.120000000068
2011-02-16 2,64615.790000000059
2011-10-04 2,46858.639999999985
2011-06-15 3,50124.570000000007
2011-02-18 5,86297.270000000033
2011-12-21 4,77027.3099999999
2011-08-17 4,49645.190000000024
2011-10-25 4,39354.060000000034
2011-09-25 6,98594.369999999952
2011-12-04 6,78636.440000000017
2011-07-11 3,39207.800000000032
2011-04-11 2,47568.150000000009
2011-11-06 7,96643.419999999853
2011-08-09 2,54481.340000000018
2011-01-19 3,36377.799999999967
2011-08-29 2,17579.76
2011-08-29 11,196296.71000000014
2011-03-23 14,302639.66999999993
2011-09-14 17,343730.34000000008
2011-12-29 12,268316.75000000023
2011-02-20 0,379644.94
2011-06-26 23,244645.33999999997
2011-07-07 18,374365.67999999988
2011-10-19 16,267365.84999999969
2011-11-25 18,281434.50999999995
2011-06-02 16,271563.68999999965
2011-11-07 18,386366.70999999956
2011-09-27 16,268655.32999999996
2011-02-28 17,313939.29000000015
2011-06-07 16,281897.29999999993
2011-01-14 16,254496.78999999972
2011-07-22 12,313060.82000000007
2011-05-19 8,356963.73999999964
2011-04-11 13,268639.87
2011-12-29 15,291999.62999999989
2011-03-20 13,293479.97000000044
2011-06-09 14,365277.25999999925
2011-09-17 10,244807.98000000053
2011-09-29 13,300416.81000000017
2011-07-16 16,239969.4899999999
2011-07-03 9,106495.71999999993
2011-03-02 9,315368.50999999954
2011-12-16 11,324744.10000000044
2011-05-19 15,328822.59999999969
2011-09-03 10,193413.55999999988
2011-02-15 6,154937.03999999986
2011-08-10 9,314718.76999999973
2011-06-09 8,348166.36999999976
2011-03-05 9,200996.20999999988
2011-09-24 16,255532.52
2011-07-30 9,182731.20000000013
2011-10-08 13,279665.68999999983
2011-01-13 6,138939.67000000007
2011-07-30 11,248524.03999999969
2011-08-18 6,146750.21999999991
2011-04-26 11,266876.55999999982
2011-05-08 12,271420.86999999953
2011-10-01 19,359277.83000000025
2011-01-27 11,159169.17999999996
2011-04-12 10,285401.00000000012
2011-01-08 17,273852.0299999998
2011-03-11 14,332158.58000000031
2011-11-19 10,248889.47999999992
2011-04-21 8,324579.02999999956
2011-08-14 17,126800.08999999987
2011-11-20 16,268972.73999999993
2011-09-01 21,357226.85999999981
2011-05-13 13,314008.89
2011-04-13 7,287812.98999999982
2011-04-22 13,300702.75000000012
2011-03-28 11,238074.00000000041
2011-06-11 8,139798.07000000012
2011-10-13 8,337773.81000000017
2011-04-22 15,309282.82
2011-12-18 7,88341.629999999888
2011-03-17 6,147391.30000000005
2011-10-16 19,319545.7200000002
2011-11-01 8,344259.13000000053
2011-07-20 11,300629.03999999986
2011-10-10 15,276243.18999999989
2011-04-11 15,304605.9599999999
2011-07-04 8,63264.590000000011
2011-09-20 11,299594.17000000039
2011-03-27 0,400619.86000000016
2011-11-21 4,46100.820000000065
2011-03-09 22,391048.91999999963
2011-09-21 23,308910.51
2011-06-13 22,308253.50000000012
2011-03-12 23,409373.82999999967
2011-08-13 21,268831.47000000026
2011-03-26 21,360847.99999999971
2011-05-31 22,308640.24
2011-07-03 1,214267.34000000003
2011-01-22 3,189828.49999999991
2011-11-18 22,420515.41000000021
2011-12-11 20,275602.36999999953
2011-04-10 22,242961.73999999993
2011-04-20 5,67360.420000000027
2011-03-13 21,264488.85999999981
2011-08-25 1,140440.27000000016
2011-10-24 22,304408.25000000012
2011-01-09 20,232675.08000000019
2011-03-20 0,405011.5299999998
2011-06-18 22,344676.69000000006
2011-04-12 20,376916.8999999995
2011-05-13 20,406504.19999999978
2011-07-18 21,339968.22999999963
2011-07-20 1,145409.48999999993
2011-03-08 0,148670.63999999993
2011-02-08 20,381101.7699999999
2011-12-01 14,348804.53999999992
2011-11-13 20,272778.54
2011-06-18 3,220341.34000000011
2011-04-29 21,406095.06999999983
2011-08-12 22,356468.91000000015
2011-04-20 19,404120.12999999907
2011-02-26 20,362811.35999999987
2011-12-16 20,422435.25999999995
2011-02-15 5,74937.990000000093
2011-03-11 1,186874.31000000008
2011-06-06 23,256505.97999999984
2011-09-08 21,406175.17000000022
2011-05-19 1,147413.12999999998
2011-06-17 21,354881.76999999955
2011-07-28 2,99725.400000000023
2011-07-04 1,146089.82000000015
2011-01-15 21,281958.43999999989
2011-02-12 20,388724.89999999979
2011-06-09 5,78965.590000000127
2011-12-22 19,383172.19000000064
2011-04-10 3,261843.52
2011-04-15 16,288627.23000000004
2011-03-08 9,312089.73000000021
2011-08-24 18,373701.56000000052
2011-05-11 19,406296.98000000039
2011-02-14 17,338072.05000000028
2011-03-25 18,410471.10000000033
2011-01-12 19,326935.31000000058
2011-08-05 10,262466.56000000011
2011-10-13 18,414666.73000000045
2011-10-19 19,407009.6599999998
2011-03-02 18,416455.28000000038
2011-05-13 19,445621.37999999995
2011-02-10 19,432427.05000000022
2011-12-24 14,213147.72999999984
2011-04-17 17,298666.39000000019
2011-02-11 9,322751.15999999916
2011-09-21 17,325491.0900000002
2011-03-19 16,276517.17999999988
2011-12-05 19,376879.45000000036
2011-01-06 15,267573.88999999966
2011-12-26 17,254827.48999999987
2011-12-13 10,297591.56999999977
2011-06-21 18,396158.08999999968
2011-03-10 11,280774.83999999956
2011-07-25 16,272519.44000000029
2011-08-16 15,275749.23999999953
2011-04-22 16,284405.39000000048
2011-04-16 6,78829.030000000042
2011-12-23 19,313226.08999999985
2011-12-11 1,371826.95000000024
2011-09-28 23,292823.77999999997
2011-04-15 1,181023.92999999991
2011-05-18 1,135144.82999999987
2011-09-01 8,296372.32999999984
2011-04-24 1,279426.31000000011
2011-07-07 11,271350.04999999981
2011-01-19 21,359794.39000000031
2011-10-03 10,273496.45000000007
2011-12-18 5,93549.29
2011-03-24 16,279855.56000000011
2011-06-03 19,414096.58000000037
2011-06-01 20,368237.17000000016
2011-04-15 18,424552.69
2011-11-07 19,374816.07000000007
2011-05-28 9,159923.3600000001
2011-11-04 8,342588.11999999976
2011-08-06 17,267599.56000000006
2011-04-17 14,315129.41999999975
2011-03-16 8,349248.48000000045
2011-09-28 10,279403.17000000062
2011-05-17 8,343360.91999999963
2011-06-11 7,106928.59
2011-02-18 11,276242.69999999984
2011-07-22 15,299385.77000000048
2011-01-09 10,177692.63
2011-12-27 10,195118.84000000008
2011-10-24 6,170718.94999999978
2011-03-18 12,306412.76000000042
2011-02-25 9,324640.27999999991
2011-06-19 17,282237.01999999967
2011-10-20 11,298785.82000000036
2011-08-29 10,191641.81999999995
2011-06-23 7,259886.10000000038
2011-08-01 8,302005.54999999952
2011-10-26 8,343610.3000000001
2011-12-23 0,295969.72999999981
2011-05-25 22,389823.93000000046
2011-01-22 23,384200.63000000035
2011-02-05 23,381706.67999999964
2011-09-22 0,215290.7000000003
2011-03-07 22,297534.17000000022
2011-03-05 21,347407.00999999989
2011-01-17 21,237573.19999999995
2011-08-11 22,400190.30999999988
2011-08-21 23,104363.93000000004
2011-03-04 1,166710.82000000041
2011-11-02 4,41589.159999999989
2011-06-28 6,148922.26000000007
2011-12-22 18,366599.73999999976
2011-01-05 17,282074.68999999994
2011-08-24 19,362307.53
2011-02-26 11,246440.67000000004
2011-08-25 17,302954.47000000015
2011-04-01 18,202668.58999999994
2011-04-26 17,335021.90999999986
2011-01-03 18,293310.0000000007
2011-09-19 20,357210.11000000068
2011-05-06 0,349700.81999999942
2011-11-19 21,349275.92999999982
2011-08-23 0,167251.05000000005
2011-11-29 1,79385.49000000002
2011-07-04 20,245855.61000000004
2011-06-10 1,241937.2900000003
2011-07-27 10,278526.82999999978
2011-05-18 16,248783.31999999992
2011-06-23 20,383807.60000000027
2011-04-12 17,354438.8399999995
2011-04-28 20,401482.54000000039
2011-11-11 0,341079.96000000008
2011-07-02 3,170312.23999999996
2011-05-08 20,272387.79
2011-05-11 17,335492.67999999941
2011-01-18 23,219906.47000000015
2011-05-17 12,328667.13000000024
2011-11-13 15,314258.96000000014
2011-08-17 11,270777.89999999938
2011-08-15 6,145330.13999999998
2011-02-27 11,233477.70999999973
2011-03-30 14,305282.65999999951
2011-01-17 12,241103.73999999993
2011-11-20 7,90348.38999999997
2011-02-05 7,81940.860000000073
2011-04-09 11,261570.94999999984
2011-09-04 0,329435.12999999989
2011-01-01 1,170672.78000000006
2011-07-04 2,121951.73999999992
2011-02-02 1,80632.349999999948
2011-04-18 1,92625.690000000017
2011-06-25 0,407126.69000000029
2011-12-14 13,313178.49000000005
2011-06-22 10,297646.01000000024
2011-08-18 23,371983.37999999913
2011-03-03 21,417042.88000000012
2011-11-14 6,177939.91
2011-06-17 9,322108.8600000001
2011-09-18 9,181943.3
2011-12-31 17,251785.01
2011-04-19 3,34900.240000000056
2011-11-20 4,179363.37999999998
2011-07-26 5,70302.580000000016
2011-09-11 5,87442.619999999923
2011-09-22 9,320042.1100000001
2011-09-07 5,67280.87000000001
2011-03-27 23,190801.27000000022
2011-10-05 0,176962.16999999987
2011-04-03 14,154601.31999999969
2011-10-08 20,348312.58000000013
2011-10-03 1,79243.969999999943
2011-08-12 3,93162.999999999884
2011-03-27 7,84100.460000000123
2011-11-17 14,334898.03999999986
2011-07-04 6,49290.819999999934
2011-10-07 1,195335.59000000005
2011-10-04 5,61457.170000000056
2011-10-08 14,286072.66999999975
2011-09-27 3,37428.43
2011-09-06 5,84631.489999999976
2011-03-26 6,81236.370000000112
2011-07-30 4,143803.86999999997
2011-12-01 2,81285.2600000001
2011-02-25 3,77318.49
2011-04-26 2,58307.929999999993
2011-07-21 18,409353.38000000076
2011-07-28 0,268454.9099999998
2011-06-01 2,62853.950000000026
2011-08-14 6,39064.39000000005
2011-11-20 6,80560.209999999875
2011-04-27 2,77027.380000000063
2011-08-01 3,37600.029999999919
2011-02-21 5,65162.71999999995
2011-08-14 7,45589.500000000007
2011-08-22 2,61379.230000000032
2011-09-19 17,341178.47999999922
2011-11-29 5,66589.819999999978
2011-06-11 5,85567.029999999984
2011-05-11 4,47531.969999999958
2011-01-24 4,39106.219999999979
2011-06-26 5,99518.729999999967
2011-01-02 5,32552.099999999977
2011-06-02 4,50603.940000000046
2011-08-21 5,46451.149999999994
2011-01-26 4,38978.240000000071
2011-02-25 4,68615.280000000042
2011-07-26 4,43876.170000000013
2011-12-24 9,139377.06999999995
2011-01-04 5,57012.160000000069
2011-11-30 4,46137.080000000038
2011-01-31 2,44575.850000000013
2011-10-10 3,59601.079999999951
2011-01-03 5,62816.090000000018
2011-10-04 4,36892.299999999952
2011-11-19 14,314517.24
2011-10-01 9,198864.01000000013
2011-08-18 9,308660.30999999947
2011-11-15 14,334922.99999999965
2011-02-19 18,348765.31000000046
2011-04-16 1,330089.04
2011-06-17 1,227071.1500000004
2011-12-14 22,408551.95000000013
2011-05-09 21,317638.77000000014
2011-11-01 17,333269.4200000001
2011-02-09 18,399483.58000000031
2011-07-21 19,435629.01
2011-10-16 2,319970.74999999983
2011-09-21 4,48857.8300000001
2011-01-05 16,229932.83
2011-03-10 12,322009.25000000017
2011-07-06 14,284529.79000000039
2011-06-04 12,261595.28
2011-01-30 7,70907.68
2011-08-05 15,282935.52999999991
2011-05-09 7,263282.48000000016
2011-08-02 12,288016.91
2011-07-28 11,283424.50000000017
2011-03-24 6,141809.8900000001
2011-06-03 6,151855.99000000014
2011-08-27 7,91198.8999999999
2011-02-18 13,298243.36000000022
2011-05-06 13,306739.17000000016
2011-08-02 11,276327.88999999937
2011-05-10 13,293124.60000000015
2011-07-07 14,311658.74999999977
2011-04-11 14,304932.73000000039
2011-05-07 19,345325.40000000031
2011-12-25 12,135651.47999999992
2011-03-14 13,234185.98000000007
2011-11-19 9,212635.29999999964
2011-02-19 14,294112.74000000011
2011-02-22 7,240400.40000000005
2011-07-27 15,295505.0299999998
2011-09-06 13,306030.14000000019
2011-02-16 13,293838.27000000043
2011-06-12 10,197117.30999999994
2011-08-12 12,274549.64
2011-11-27 15,290532.07999999996
2011-09-10 8,155773.34999999986
2011-11-26 7,70506.269999999946
2011-08-01 12,274106.77000000014
2011-03-13 16,294053.22000000015
2011-10-04 8,335140.26000000082
2011-07-08 12,268794.32000000036
2011-05-16 15,318071.94999999978
2011-08-11 12,278740.64999999979
2011-06-12 19,273575.64999999979
2011-10-05 13,297433.19000000024
