Pickup_Datetime,Total_amount
2015-09-02 14:00:00,312726.65999999829
2015-03-12 18:00:00,449282.31999999465
2015-01-28 15:00:00,297033.40999999852
2015-11-06 07:00:00,291551.38999999885
2015-10-16 08:00:00,341934.16999999771
2015-05-11 17:00:00,355842.38999999734
2015-09-21 17:00:00,335603.38999999786
2015-01-17 20:00:00,341774.459999997
2015-08-21 07:00:00,220183.61000000057
2015-09-26 00:00:00,356749.41999999707
2015-01-29 17:00:00,352626.78999999707
2015-12-05 09:00:00,212270.310000001
2015-04-28 20:00:00,403438.72999999608
2015-12-21 16:00:00,270814.63999999932
2015-05-01 17:00:00,382421.12999999686
2015-04-12 18:00:00,327835.00999999768
2015-02-06 22:00:00,435526.25999999489
2015-10-29 23:00:00,401258.24999999674
2015-10-19 10:00:00,287943.099999999
2015-08-13 14:00:00,320494.33999999822
2015-06-18 20:00:00,379109.80999999662
2015-09-24 06:00:00,152880.22000000055
2015-10-13 16:00:00,302077.28999999881
2015-02-21 08:00:00,151562.37000000078
2015-05-06 22:00:00,432165.82999999588
2015-03-10 09:00:00,352766.809999997
2015-12-11 01:00:00,237144.77000000016
2015-05-08 05:00:00,101274.37000000021
2015-12-03 19:00:00,437450.52999999555
2015-01-31 19:00:00,441769.65999999375
2015-08-14 09:00:00,278152.9499999992
2015-12-03 07:00:00,297707.58999999857
2015-07-03 11:00:00,193692.5200000011
2015-08-07 14:00:00,311687.55999999837
2015-06-03 18:00:00,427230.5699999957
2015-02-11 08:00:00,365442.57999999641
2015-08-17 18:00:00,345522.93999999732
2015-05-06 18:00:00,433436.70999999536
2015-03-13 21:00:00,445539.2199999945
2015-01-22 16:00:00,304419.67999999848
2015-09-30 22:00:00,406846.81999999634
2015-05-16 04:00:00,160514.41000000067
2015-05-20 11:00:00,346724.28999999748
2015-11-28 00:00:00,195931.810000001
2015-06-06 00:00:00,432179.9299999951
2015-06-16 22:00:00,402020.54999999667
2015-02-05 21:00:00,489525.10999999382
2015-03-12 13:00:00,354359.91999999713
2015-03-22 14:00:00,361602.039999997
2015-04-13 00:00:00,159576.20000000062
2015-03-15 00:00:00,418900.51999999519
2015-12-11 07:00:00,283985.47999999905
2015-12-15 13:00:00,306845.56999999844
2015-11-25 23:00:00,239740.71000000008
2015-12-05 21:00:00,360289.18999999692
2015-08-13 16:00:00,287489.82999999914
2015-05-28 17:00:00,360343.55999999738
2015-06-14 20:00:00,289555.88999999885
2015-07-27 05:00:00,88432.600000000122
2015-04-26 20:00:00,328176.63999999774
2015-11-10 22:00:00,388894.029999997
2015-04-15 19:00:00,433137.77999999537
2015-05-16 17:00:00,354712.8899999971
2015-06-28 15:00:00,293822.47999999905
2015-10-29 20:00:00,426447.339999996
2015-09-30 13:00:00,314194.64999999851
2015-10-26 15:00:00,321120.83999999834
2015-03-11 20:00:00,430337.35999999533
2015-04-27 19:00:00,394852.33999999595
2015-11-01 19:00:00,306443.11999999848
2015-07-20 16:00:00,299882.83999999857
2015-12-20 01:00:00,346823.31999999733
2015-09-13 16:00:00,334804.64999999804
2015-12-26 12:00:00,187185.30000000115
2015-06-25 07:00:00,269622.01999999926
2015-08-29 01:00:00,278110.0299999991
2015-06-29 05:00:00,91176.830000000176
2015-09-11 09:00:00,334701.47999999806
2015-05-12 18:00:00,448762.84999999515
2015-07-17 19:00:00,342433.8999999974
2015-07-20 20:00:00,344302.67999999761
2015-03-27 12:00:00,333214.84999999771
2015-03-09 08:00:00,352436.48999999679
2015-08-04 15:00:00,309995.74999999837
2015-11-06 09:00:00,320383.40999999811
2015-09-14 21:00:00,325965.74999999814
2015-02-14 20:00:00,398690.99999999534
2015-03-14 02:00:00,296691.55999999848
2015-09-24 16:00:00,250965.02999999982
2015-11-28 18:00:00,314538.479999998
2015-11-24 13:00:00,324681.36999999813
2015-07-19 18:00:00,333734.53999999742
2015-05-15 22:00:00,472283.75999999419
2015-01-13 15:00:00,355763.43999999674
2015-11-23 17:00:00,336785.77999999776
2015-11-16 20:00:00,349079.43999999762
2015-06-30 14:00:00,311797.44999999827
2015-05-11 14:00:00,363695.95999999705
2015-09-16 15:00:00,346431.41999999777
2015-05-27 22:00:00,420893.599999996
2015-10-17 22:00:00,388457.50999999605
2015-03-18 09:00:00,348858.80999999685
2015-04-28 00:00:00,164737.71000000066
2015-11-10 19:00:00,391601.51999999658
2015-06-06 11:00:00,299394.84999999835
2015-12-25 15:00:00,172533.28000000096
2015-06-04 13:00:00,361019.69999999745
2015-07-03 18:00:00,236243.88000000024
2015-09-25 19:00:00,376596.36999999644
2015-03-21 22:00:00,433954.95999999467
2015-02-25 15:00:00,352250.00999999722
2015-07-31 22:00:00,384927.04999999655
2015-10-30 10:00:00,316212.39999999828
2015-07-03 22:00:00,239526.97000000015
2015-06-26 23:00:00,431732.45999999536
2015-05-14 10:00:00,356012.46999999747
2015-01-22 14:00:00,348734.04999999725
2015-03-23 16:00:00,294112.5699999989
2015-08-24 03:00:00,36974.729999999952
2015-02-20 22:00:00,463667.71999999403
2015-10-18 03:00:00,214797.01000000071
2015-02-23 17:00:00,383608.33999999613
2015-04-25 21:00:00,405216.5299999952
2015-08-23 11:00:00,218998.00000000073
2015-09-16 02:00:00,72300.8700000001
2015-06-28 09:00:00,174729.89000000095
2015-04-24 09:00:00,358230.8099999972
2015-07-11 11:00:00,250825.55999999976
2015-05-17 10:00:00,303527.72999999841
2015-04-10 20:00:00,407334.83999999554
2015-06-29 11:00:00,280970.78999999905
2015-11-03 14:00:00,338877.29999999795
2015-07-02 12:00:00,290109.4399999989
2015-04-26 22:00:00,290207.21999999887
2015-12-12 16:00:00,294646.35999999871
2015-10-19 08:00:00,328817.009999998
2015-04-09 09:00:00,356489.009999997
2015-05-31 21:00:00,271434.85999999923
2015-05-30 22:00:00,395026.93999999587
2015-03-07 12:00:00,343889.27999999659
2015-01-10 14:00:00,330938.98999999696
2015-02-10 20:00:00,417891.65999999532
2015-02-27 08:00:00,376005.49999999627
2015-09-11 01:00:00,182226.59000000072
2015-03-06 23:00:00,477135.94999999396
2015-08-23 23:00:00,205438.82000000079
2015-11-21 22:00:00,375012.41999999643
2015-04-21 09:00:00,367484.05999999668
2015-05-31 10:00:00,254372.22999999975
2015-05-04 00:00:00,161773.53000000064
2015-05-21 13:00:00,383069.79999999696
2015-01-07 06:00:00,155504.62000000078
2015-10-29 09:00:00,331931.63999999803
2015-10-19 20:00:00,360916.67999999732
2015-07-10 04:00:00,79069.760000000111
2015-07-12 19:00:00,293308.22999999876
2015-06-29 17:00:00,306156.34999999846
2015-06-19 12:00:00,326796.41999999795
2015-10-05 20:00:00,341512.30999999767
2015-05-14 19:00:00,468283.32999999478
2015-06-30 22:00:00,381875.48999999679
2015-01-12 20:00:00,350857.57999999722
2015-06-22 20:00:00,318017.49999999814
2015-05-22 03:00:00,97547.290000000241
2015-06-07 18:00:00,351669.72999999736
2015-05-27 21:00:00,418369.559999996
2015-09-03 13:00:00,310584.87999999843
2015-11-11 11:00:00,290044.66999999888
2015-12-24 19:00:00,221312.92000000065
2015-04-25 23:00:00,462838.72999999416
2015-05-04 09:00:00,330645.089999998
2015-11-17 11:00:00,301245.37999999861
2015-09-26 20:00:00,350317.4299999972
2015-07-14 15:00:00,282493.129999999
2015-12-13 01:00:00,369300.879999997
2015-07-19 13:00:00,325413.19999999763
2015-03-05 02:00:00,74609.620000000083
2015-05-20 19:00:00,459978.38999999443
2015-10-08 17:00:00,375321.4799999973
2015-09-28 20:00:00,345519.10999999777
2015-01-24 15:00:00,286443.64999999851
2015-12-04 02:00:00,115162.62000000036
2015-06-05 11:00:00,378700.19999999664
2015-08-13 17:00:00,331607.52999999793
2015-11-03 22:00:00,355432.30999999767
2015-03-05 11:00:00,245196.71999999991
2015-10-19 23:00:00,241434.90000000011
2015-08-06 10:00:00,278267.08999999915
2015-02-10 19:00:00,433999.14999999484
2015-02-04 14:00:00,356797.67999999714
2015-05-02 22:00:00,470741.349999993
2015-06-09 14:00:00,359716.08999999729
2015-04-13 11:00:00,276265.3299999992
2015-12-04 17:00:00,382285.379999997
2015-11-12 05:00:00,87158.470000000118
2015-10-14 09:00:00,314238.22999999824
2015-02-16 12:00:00,332085.19999999704
2015-08-25 12:00:00,266936.96999999939
2015-06-09 17:00:00,345495.69999999763
2015-05-22 17:00:00,337341.94999999768
2015-06-27 10:00:00,229577.09000000043
2015-10-19 13:00:00,300304.48999999883
2015-03-27 03:00:00,88432.71000000021
2015-02-14 19:00:00,425141.70999999449
2015-11-14 00:00:00,402386.83999999607
2015-07-15 23:00:00,367342.3299999974
2015-08-29 13:00:00,255090.12999999971
2015-02-14 21:00:00,386327.65999999549
2015-02-25 16:00:00,299180.38999999862
2015-05-22 18:00:00,371255.01999999653
2015-11-05 13:00:00,348219.58999999781
2015-03-17 01:00:00,93843.030000000217
2015-04-16 06:00:00,197216.27000000095
2015-10-22 12:00:00,328986.97999999812
2015-05-04 12:00:00,302412.39999999851
2015-11-01 20:00:00,269969.50999999931
2015-10-25 12:00:00,324515.97999999789
2015-05-13 18:00:00,446578.19999999536
2015-09-15 21:00:00,398222.62999999663
2015-12-02 00:00:00,160543.47000000058
2015-10-09 00:00:00,277543.60999999923
2015-01-28 10:00:00,256727.39999999962
2015-11-24 06:00:00,163262.64000000074
2015-07-19 02:00:00,274643.26999999909
2015-06-18 17:00:00,369142.19999999739
2015-06-13 17:00:00,314039.96999999788
2015-04-23 11:00:00,359553.21999999735
2015-03-10 23:00:00,318321.83999999834
2015-06-07 15:00:00,355374.71999999741
2015-06-29 20:00:00,309289.38999999838
2015-06-06 16:00:00,282503.3199999989
2015-05-27 10:00:00,320492.75999999809
2015-09-30 20:00:00,412861.40999999631
2015-08-02 16:00:00,290602.42999999883
2015-11-15 19:00:00,284628.68999999907
2015-08-07 20:00:00,340342.16999999731
2015-09-29 19:00:00,384366.06999999669
2015-01-23 02:00:00,104904.2300000003
2015-08-15 18:00:00,289397.96999999858
2015-11-27 17:00:00,278394.599999999
2015-08-20 08:00:00,319645.78999999817
2015-10-08 14:00:00,374900.01999999722
2015-04-04 15:00:00,314618.09999999776
2015-08-13 20:00:00,382788.23999999661
2015-11-27 18:00:00,273851.749999999
2015-10-05 22:00:00,294221.48999999888
2015-04-04 21:00:00,319183.39999999752
2015-04-19 01:00:00,386774.64999999607
2015-09-23 14:00:00,293278.82999999885
2015-11-03 11:00:00,282552.89999999903
2015-06-25 14:00:00,369960.6999999971
2015-05-20 16:00:00,316136.7299999987
2015-09-15 00:00:00,149029.98000000056
2015-07-06 17:00:00,292325.18999999884
2015-06-19 16:00:00,295411.05999999889
2015-09-22 01:00:00,77515.830000000133
2015-10-07 18:00:00,414189.94999999588
2015-06-11 17:00:00,361673.6499999974
2015-01-17 13:00:00,304477.8899999978
2015-10-02 16:00:00,291427.42999999883
2015-03-06 22:00:00,479484.23999999388
2015-05-18 14:00:00,379565.39999999694
2015-03-12 08:00:00,374051.51999999647
2015-07-27 20:00:00,319271.02999999793
2015-05-19 10:00:00,323836.84999999788
2015-10-06 21:00:00,381506.199999997
2015-09-29 07:00:00,276613.45999999921
2015-07-08 22:00:00,392750.80999999668
2015-11-16 17:00:00,340886.41999999789
2015-09-18 11:00:00,327817.61999999819
2015-09-27 02:00:00,289723.29999999871
2015-01-30 11:00:00,316210.09999999788
2015-07-27 22:00:00,322229.50999999815
2015-12-05 04:00:00,140272.05000000054
2015-07-19 09:00:00,176299.33000000089
2015-10-18 14:00:00,367992.2599999971
2015-07-19 21:00:00,302156.97999999847
2015-09-04 19:00:00,341232.60999999725
2015-10-11 17:00:00,337806.469999998
2015-08-01 16:00:00,263356.58999999933
2015-02-27 21:00:00,456302.61999999412
2015-05-13 17:00:00,387524.46999999695
2015-09-16 17:00:00,365864.08999999752
2015-10-17 19:00:00,420032.46999999462
2015-08-04 08:00:00,316179.95999999822
2015-11-23 14:00:00,311973.30999999825
2015-06-07 21:00:00,317232.19999999809
2015-11-19 16:00:00,274636.55999999942
2015-01-12 18:00:00,395042.48999999586
2015-10-05 16:00:00,289695.91999999894
2015-06-10 17:00:00,367533.23999999731
2015-04-18 21:00:00,421102.50999999506
2015-04-13 20:00:00,363548.63999999705
2015-08-12 02:00:00,71864.640000000072
2015-11-10 21:00:00,409672.35999999626
2015-08-09 16:00:00,275253.52999999933
2015-11-15 11:00:00,298051.11999999854
2015-12-06 01:00:00,366589.71999999695
2015-02-12 19:00:00,481597.51999999397
2015-01-29 19:00:00,437028.49999999476
2015-06-17 11:00:00,327659.29999999795
2015-04-12 09:00:00,188201.51000000103
2015-10-24 00:00:00,392502.99999999639
2015-08-15 19:00:00,297883.39999999822
2015-03-18 14:00:00,358287.49999999686
2015-03-03 17:00:00,320839.84999999811
2015-07-23 20:00:00,392451.67999999627
2015-10-18 19:00:00,334259.44999999763
2015-04-09 22:00:00,456744.42999999516
2015-10-09 02:00:00,111061.20000000033
2015-11-01 17:00:00,324736.49999999843
2015-03-10 01:00:00,96701.020000000266
2015-04-07 23:00:00,305678.10999999853
2015-09-18 19:00:00,450519.179999995
2015-12-21 14:00:00,314389.2099999981
2015-11-29 22:00:00,248701.53999999989
2015-02-28 22:00:00,436980.73999999423
2015-05-15 21:00:00,464369.37999999418
2015-03-03 19:00:00,373133.88999999675
2015-12-16 10:00:00,304216.96999999858
2015-10-24 22:00:00,375700.98999999638
2015-02-02 09:00:00,259474.89999999944
2015-05-25 20:00:00,285325.05999999883
2015-10-18 21:00:00,296792.84999999881
2015-04-23 09:00:00,359784.20999999717
2015-04-08 19:00:00,439265.81999999477
2015-04-26 10:00:00,274240.20999999909
2015-01-18 02:00:00,313161.43999999826
2015-05-23 14:00:00,276911.93999999907
2015-04-17 09:00:00,365840.14999999694
2015-06-27 19:00:00,411486.99999999517
2015-05-22 06:00:00,200515.53000000078
2015-11-06 13:00:00,345164.75999999791
2015-11-22 02:00:00,300248.79999999859
2015-12-18 12:00:00,331341.43999999797
2015-08-04 11:00:00,281574.04999999894
2015-08-31 14:00:00,287651.34999999881
2015-07-29 20:00:00,403736.05999999604
2015-02-06 10:00:00,328325.27999999753
2015-10-26 23:00:00,232982.39000000025
2015-08-26 20:00:00,355518.50999999716
2015-02-05 08:00:00,369585.25999999658
2015-07-01 01:00:00,132305.37000000046
2015-01-03 00:00:00,287015.50999999867
2015-07-30 23:00:00,387007.579999997
2015-10-17 18:00:00,384306.19999999594
2015-04-19 20:00:00,347487.25999999739
2015-03-11 05:00:00,84611.340000000171
2015-10-04 19:00:00,300099.59999999846
2015-07-24 14:00:00,335030.50999999803
2015-09-01 14:00:00,306214.8399999984
2015-01-16 22:00:00,452101.7599999943
2015-03-30 05:00:00,96876.130000000179
2015-07-16 06:00:00,169079.88000000076
2015-05-20 14:00:00,388726.849999997
2015-10-11 10:00:00,252394.14999999973
2015-02-18 08:00:00,353545.19999999687
2015-09-12 01:00:00,327770.1399999978
2015-11-23 09:00:00,296214.8499999987
2015-04-14 01:00:00,99897.190000000264
2015-02-01 01:00:00,377832.99999999633
2015-09-26 22:00:00,412862.37999999535
2015-05-19 18:00:00,434955.56999999523
2015-02-10 11:00:00,297985.21999999846
2015-10-14 12:00:00,311263.95999999845
2015-07-14 18:00:00,385512.41999999649
2015-05-11 18:00:00,419320.99999999581
2015-09-23 18:00:00,358021.73999999696
2015-06-22 11:00:00,297418.16999999864
2015-11-07 05:00:00,82518.77000000012
2015-02-26 22:00:00,477989.76999999484
2015-06-10 21:00:00,450849.36999999493
2015-06-22 08:00:00,325261.04999999795
2015-04-13 19:00:00,373830.16999999661
2015-11-26 12:00:00,187894.34000000093
2015-02-12 14:00:00,384719.02999999642
2015-06-17 05:00:00,80730.080000000118
2015-08-31 16:00:00,267333.04999999952
2015-04-30 16:00:00,317233.17999999854
2015-09-02 23:00:00,281213.3499999991
2015-04-24 10:00:00,346051.02999999764
2015-06-27 17:00:00,350621.6999999971
2015-09-08 10:00:00,304190.37999999849
2015-01-28 08:00:00,322136.73999999766
2015-02-18 10:00:00,318453.91999999789
2015-09-07 10:00:00,178314.55000000086
2015-10-15 23:00:00,402441.10999999678
2015-12-30 13:00:00,275356.4699999991
2015-07-24 08:00:00,307645.7199999984
2015-02-13 08:00:00,385906.67999999592
2015-09-16 11:00:00,338738.799999998
2015-11-16 09:00:00,307253.2299999987
2015-08-15 21:00:00,282266.80999999878
2015-08-25 06:00:00,142494.95000000059
2015-09-06 23:00:00,241409.91000000006
2015-07-02 15:00:00,312050.81999999832
2015-04-19 16:00:00,373915.97999999695
2015-07-29 18:00:00,405700.919999996
2015-01-29 06:00:00,173705.63000000091
2015-01-28 14:00:00,296469.85999999853
2015-03-12 21:00:00,476133.9899999944
2015-04-10 15:00:00,335021.86999999755
2015-08-13 13:00:00,300446.2899999987
2015-11-19 08:00:00,352717.71999999776
2015-09-11 14:00:00,364237.43999999744
2015-08-27 12:00:00,275140.21999999922
2015-08-24 11:00:00,237367.1500000002
2015-11-14 16:00:00,292355.45999999857
2015-03-23 20:00:00,377151.6399999967
2015-11-03 12:00:00,296588.99999999878
2015-01-11 03:00:00,234502.31000000011
2015-05-18 07:00:00,289670.61999999883
2015-03-21 17:00:00,345695.05999999691
2015-06-07 01:00:00,350421.1999999971
2015-07-07 23:00:00,304626.88999999862
2015-02-14 17:00:00,343561.71999999689
2015-02-22 10:00:00,247769.4099999998
2015-12-06 10:00:00,267341.19999999943
2015-03-13 23:00:00,456284.89999999432
2015-05-09 17:00:00,351659.60999999696
2015-11-26 06:00:00,97918.4400000002
2015-07-15 12:00:00,328591.7599999978
2015-12-15 11:00:00,295656.37999999884
2015-10-15 22:00:00,437261.67999999603
2015-01-06 19:00:00,368645.53999999631
2015-09-25 01:00:00,164969.10000000068
2015-01-31 07:00:00,117052.65000000043
2015-01-19 17:00:00,308109.36999999813
2015-10-01 09:00:00,318017.93999999826
2015-11-03 23:00:00,245013.12999999998
2015-11-08 09:00:00,202535.21000000092
2015-05-16 18:00:00,407506.44999999559
2015-04-05 10:00:00,231548.26000000036
2015-12-12 13:00:00,357560.38999999681
2015-05-05 01:00:00,104601.8700000003
2015-10-09 21:00:00,399012.54999999638
2015-10-27 09:00:00,314819.40999999829
2015-03-11 10:00:00,308008.03999999812
2015-04-30 23:00:00,419899.06999999611
2015-08-08 01:00:00,285797.00999999885
2015-08-19 20:00:00,372763.80999999691
2015-03-18 00:00:00,269989.7699999992
2015-04-18 22:00:00,450810.73999999429
2015-04-10 14:00:00,361438.94999999693
2015-06-21 15:00:00,308709.09999999835
2015-10-25 08:00:00,145329.20000000059
2015-09-09 07:00:00,297870.85999999853
2015-09-12 13:00:00,321475.76999999792
2015-05-30 09:00:00,237185.3400000002
2015-08-20 17:00:00,331945.42999999796
2015-03-08 17:00:00,348038.1199999972
2015-05-24 10:00:00,190312.53000000113
2015-07-13 06:00:00,170620.38000000076
2015-02-08 11:00:00,263045.54999999935
2015-08-22 11:00:00,232418.03000000041
2015-01-19 10:00:00,232608.16000000035
2015-09-03 23:00:00,337498.51999999786
2015-10-08 20:00:00,432460.31999999564
2015-01-08 13:00:00,290595.36999999854
2015-12-02 01:00:00,91893.440000000177
2015-02-28 21:00:00,393535.76999999536
2015-10-31 18:00:00,340897.20999999688
2015-04-16 14:00:00,397085.88999999652
2015-12-24 04:00:00,67548.240000000034
2015-01-02 09:00:00,189577.050000001
2015-10-04 15:00:00,327061.19999999815
2015-11-12 14:00:00,367012.14999999764
2015-06-27 14:00:00,320388.4999999979
2015-04-01 12:00:00,332756.17999999778
2015-08-14 21:00:00,355887.25999999716
2015-01-21 18:00:00,426014.5999999948
2015-09-19 19:00:00,390140.16999999579
2015-06-05 17:00:00,362956.70999999705
2015-08-25 23:00:00,266326.11999999953
2015-04-19 18:00:00,385510.20999999624
2015-10-11 02:00:00,285663.81999999884
2015-07-17 01:00:00,210298.05000000072
2015-11-18 22:00:00,400943.29999999673
2015-10-26 19:00:00,380430.3699999965
2015-11-06 18:00:00,421575.54999999551
2015-02-08 17:00:00,323282.04999999772
2015-09-03 10:00:00,275331.69999999931
2015-05-29 10:00:00,313453.03999999829
2015-09-12 22:00:00,361259.78999999678
2015-03-26 14:00:00,358672.89999999723
2015-03-08 20:00:00,316779.31999999809
2015-06-27 12:00:00,300531.04999999824
2015-06-16 01:00:00,120385.33000000031
2015-02-23 19:00:00,439971.14999999461
2015-10-16 22:00:00,442857.00999999529
2015-07-10 14:00:00,316857.84999999823
2015-01-06 10:00:00,265587.32999999932
