Pickup_Datetime,Total_amount
02/26/2016 09:00 PM, 405318
03/30/2016 09:00 PM, 405264
05/11/2016 06:00 PM, 405245
02/05/2016 11:00 PM, 405195
03/11/2016 09:00 PM, 405114
04/28/2016 08:00 PM, 405085
09/29/2016 09:00 PM, 405029
04/03/2016 12:00 AM, 404989
02/20/2016 11:00 PM, 404925
04/06/2016 09:00 PM, 404852
03/31/2016 07:00 PM, 404845
01/14/2016 09:00 PM, 404840
12/15/2016 07:00 PM, 404834
05/10/2016 06:00 PM, 404811
05/18/2016 07:00 PM, 404754
05/20/2016 09:00 PM, 404518
06/23/2016 07:00 PM, 404509
03/31/2016 08:00 PM, 404505
04/21/2016 06:00 PM, 404482
10/28/2016 11:00 PM, 404415
05/11/2016 09:00 PM, 404414
06/09/2016 06:00 PM, 404313
01/15/2016 07:00 PM, 404252
04/06/2016 07:00 PM, 404194
06/08/2016 01:00 PM, 403965
03/17/2016 06:00 PM, 403949
05/04/2016 08:00 PM, 403905
04/13/2016 07:00 PM, 403868
12/08/2016 11:00 PM, 403716
01/29/2016 09:00 PM, 403708
02/23/2016 09:00 PM, 403565
09/15/2016 10:00 PM, 403335
05/26/2016 09:00 PM, 403082
09/23/2016 07:00 PM, 403026
09/15/2016 07:00 PM, 402987
03/09/2016 09:00 PM, 402959
11/17/2016 10:00 PM, 402720
10/21/2016 11:00 PM, 402720
05/16/2016 06:00 PM, 402655
02/26/2016 08:00 PM, 402390
05/20/2016 08:00 PM, 402382
11/04/2016 07:00 PM, 402329
04/21/2016 07:00 PM, 402234
05/26/2016 07:00 PM, 402228
02/23/2016 07:00 PM, 402115
05/25/2016 06:00 PM, 402100
10/13/2016 08:00 PM, 401989
03/16/2016 08:00 PM, 401859
02/10/2016 09:00 PM, 401836
10/20/2016 09:00 PM, 401791
06/23/2016 10:00 PM, 401774
05/02/2016 06:00 PM, 401709
03/04/2016 10:00 PM, 401612
06/30/2016 10:00 PM, 401575
02/23/2016 08:00 PM, 401528
04/16/2016 12:00 AM, 401392
03/24/2016 11:00 PM, 401320
06/01/2016 09:00 PM, 400961
11/03/2016 07:00 PM, 400787
07/14/2016 10:00 PM, 400626
02/10/2016 06:00 PM, 400520
05/19/2016 11:00 PM, 400406
10/14/2016 07:00 PM, 400385
01/14/2016 07:00 PM, 400195
06/08/2016 12:00 PM, 400193
02/12/2016 10:00 PM, 400101
06/02/2016 08:00 PM, 400043
04/02/2016 12:00 AM, 399857
10/26/2016 09:00 PM, 399844
12/01/2016 09:00 PM, 399834
04/27/2016 09:00 PM, 399765
05/10/2016 09:00 PM, 399738
05/26/2016 10:00 PM, 399530
06/16/2016 07:00 PM, 399307
05/21/2016 11:00 PM, 399245
06/17/2016 11:00 PM, 399226
10/05/2016 07:00 PM, 399178
03/16/2016 07:00 PM, 399136
01/28/2016 07:00 PM, 399055
04/19/2016 09:00 PM, 399018
03/05/2016 10:00 PM, 398969
05/19/2016 02:00 PM, 398946
01/30/2016 11:00 PM, 398888
05/06/2016 11:00 PM, 398887
06/02/2016 06:00 PM, 398799
03/04/2016 08:00 PM, 398719
03/30/2016 08:00 PM, 398695
04/22/2016 11:00 PM, 398584
01/28/2016 06:00 PM, 398394
10/20/2016 10:00 PM, 398311
06/24/2016 11:00 PM, 398294
10/13/2016 10:00 PM, 398287
11/16/2016 09:00 PM, 398175
07/21/2016 10:00 PM, 398128
10/26/2016 07:00 PM, 398095
01/28/2016 08:00 PM, 397832
04/12/2016 08:00 PM, 397817
03/30/2016 06:00 PM, 397779
05/13/2016 07:00 PM, 397693
03/30/2016 07:00 PM, 397597
10/13/2016 07:00 PM, 397513
05/13/2016 10:00 PM, 397509
05/11/2016 07:00 PM, 397218
07/21/2016 07:00 PM, 397169
09/15/2016 08:00 PM, 397089
12/09/2016 08:00 PM, 397013
06/07/2016 09:00 PM, 397000
02/10/2016 08:00 PM, 396859
12/10/2016 11:00 PM, 396795
01/29/2016 08:00 PM, 396671
11/18/2016 07:00 PM, 396669
03/18/2016 08:00 PM, 396589
04/08/2016 09:00 PM, 396584
05/03/2016 07:00 PM, 396575
03/11/2016 08:00 PM, 396465
09/28/2016 07:00 PM, 396307
10/06/2016 09:00 PM, 396294
01/13/2016 06:00 PM, 396270
03/05/2016 07:00 PM, 396250
03/23/2016 10:00 PM, 396082
06/22/2016 09:00 PM, 396075
05/06/2016 10:00 PM, 396036
08/18/2016 01:00 PM, 395912
03/12/2016 10:00 PM, 395786
12/09/2016 09:00 PM, 395625
12/09/2016 06:00 PM, 395477
03/01/2016 09:00 PM, 395442
03/15/2016 06:00 PM, 395365
03/25/2016 11:00 PM, 395146
01/19/2016 06:00 PM, 395063
03/09/2016 06:00 PM, 394943
06/01/2016 06:00 PM, 394903
12/08/2016 07:00 PM, 394846
06/30/2016 06:00 PM, 394846
10/28/2016 10:00 PM, 394814
01/27/2016 09:00 PM, 394810
09/29/2016 08:00 PM, 394614
10/06/2016 06:00 PM, 394529
10/06/2016 08:00 PM, 394519
03/08/2016 06:00 PM, 394360
03/29/2016 06:00 PM, 394306
03/02/2016 10:00 PM, 394266
06/10/2016 07:00 PM, 394148
09/09/2016 07:00 PM, 394142
05/15/2016 12:00 AM, 394098
06/08/2016 10:00 PM, 394011
03/23/2016 07:00 PM, 394009
06/08/2016 07:00 PM, 394004
10/26/2016 06:00 PM, 393955
04/27/2016 06:00 PM, 393949
01/14/2016 08:00 PM, 393937
06/10/2016 10:00 PM, 393887
01/13/2016 07:00 PM, 393852
06/14/2016 06:00 PM, 393811
02/04/2016 06:00 PM, 393788
09/16/2016 07:00 PM, 393727
01/08/2016 07:00 PM, 393511
12/07/2016 09:00 PM, 393486
04/19/2016 08:00 PM, 393417
10/27/2016 06:00 PM, 393191
04/23/2016 11:00 PM, 393088
03/12/2016 07:00 PM, 393069
10/20/2016 06:00 PM, 393001
03/20/2016 12:00 AM, 392769
03/09/2016 07:00 PM, 392691
03/19/2016 07:00 PM, 392677
04/17/2016 12:00 AM, 392673
03/04/2016 09:00 PM, 392657
06/15/2016 07:00 PM, 392426
06/16/2016 11:00 PM, 392305
04/12/2016 09:00 PM, 392283
11/19/2016 11:00 PM, 392271
04/06/2016 10:00 PM, 392188
02/19/2016 08:00 PM, 392060
03/05/2016 06:00 PM, 391999
01/01/2016 12:00 AM, 391952
05/13/2016 02:00 PM, 391906
12/13/2016 09:00 PM, 391896
04/27/2016 07:00 PM, 391892
05/24/2016 06:00 PM, 391787
04/19/2016 10:00 PM, 391764
03/23/2016 06:00 PM, 391671
03/18/2016 09:00 PM, 391600
11/03/2016 10:00 PM, 391566
12/16/2016 09:00 PM, 391558
10/25/2016 06:00 PM, 391552
06/04/2016 11:00 PM, 391486
10/05/2016 06:00 PM, 391436
01/14/2016 06:00 PM, 391310
02/13/2016 06:00 PM, 391294
02/12/2016 05:00 PM, 391192
01/13/2016 08:00 PM, 391102
02/23/2016 06:00 PM, 391069
03/22/2016 09:00 PM, 391023
01/15/2016 11:00 PM, 390953
07/14/2016 07:00 PM, 390891
07/28/2016 09:00 PM, 390836
02/24/2016 06:00 PM, 390800
01/20/2016 07:00 PM, 390546
04/30/2016 10:00 PM, 390521
12/07/2016 10:00 PM, 390498
01/13/2016 09:00 PM, 390462
03/29/2016 07:00 PM, 390408
02/27/2016 12:00 AM, 390393
05/07/2016 11:00 PM, 390375
05/25/2016 07:00 PM, 390328
10/20/2016 08:00 PM, 390282
02/27/2016 07:00 PM, 390258
04/18/2016 06:00 PM, 390255
07/13/2016 07:00 PM, 390141
07/13/2016 09:00 PM, 389995
06/03/2016 06:00 PM, 389981
04/26/2016 09:00 PM, 389942
04/14/2016 05:00 PM, 389903
03/29/2016 08:00 PM, 389879
02/19/2016 10:00 PM, 389877
03/30/2016 10:00 PM, 389759
05/11/2016 08:00 PM, 389747
04/22/2016 10:00 PM, 389741
11/03/2016 08:00 PM, 389692
05/17/2016 05:00 PM, 389632
10/07/2016 07:00 PM, 389568
06/22/2016 10:00 PM, 389523
12/02/2016 10:00 PM, 389492
01/30/2016 12:00 AM, 389465
05/25/2016 08:00 PM, 389398
04/09/2016 01:00 PM, 389367
12/02/2016 06:00 PM, 389356
06/03/2016 07:00 PM, 389216
07/13/2016 06:00 PM, 389200
03/16/2016 10:00 PM, 389118
09/15/2016 09:00 PM, 389081
12/10/2016 12:00 AM, 388871
12/07/2016 07:00 PM, 388855
06/14/2016 09:00 PM, 388823
02/05/2016 10:00 PM, 388795
03/23/2016 08:00 PM, 388709
10/13/2016 06:00 PM, 388700
03/08/2016 09:00 PM, 388609
12/01/2016 10:00 PM, 388562
06/01/2016 07:00 PM, 388560
05/21/2016 10:00 PM, 388557
10/25/2016 07:00 PM, 388548
10/20/2016 07:00 PM, 388539
06/22/2016 06:00 PM, 388453
04/16/2016 06:00 PM, 388302
12/01/2016 08:00 PM, 388191
09/28/2016 09:00 PM, 388164
02/24/2016 09:00 PM, 388124
06/17/2016 10:00 PM, 388089
10/27/2016 07:00 PM, 388062
04/26/2016 08:00 PM, 388046
10/26/2016 08:00 PM, 388028
04/04/2016 06:00 PM, 388000
05/12/2016 02:00 PM, 387834
03/14/2016 07:00 PM, 387774
09/08/2016 07:00 PM, 387743
11/10/2016 06:00 PM, 387728
03/17/2016 05:00 PM, 387700
03/12/2016 12:00 AM, 387421
05/14/2016 10:00 PM, 387246
09/08/2016 06:00 PM, 387142
06/07/2016 10:00 PM, 386946
05/05/2016 05:00 PM, 386885
02/12/2016 02:00 PM, 386836
05/16/2016 08:00 PM, 386679
03/01/2016 07:00 PM, 386571
10/21/2016 06:00 PM, 386528
01/30/2016 10:00 PM, 386400
11/17/2016 07:00 PM, 386382
06/10/2016 06:00 PM, 386326
03/12/2016 06:00 PM, 386281
10/27/2016 09:00 PM, 386274
03/07/2016 06:00 PM, 386222
11/10/2016 07:00 PM, 386170
12/08/2016 06:00 PM, 386155
09/30/2016 07:00 PM, 386117
03/19/2016 12:00 AM, 386014
06/24/2016 10:00 PM, 385942
08/04/2016 06:00 PM, 385938
12/14/2016 07:00 PM, 385928
04/27/2016 08:00 PM, 385792
11/17/2016 08:00 PM, 385778
11/04/2016 10:00 PM, 385721
07/28/2016 06:00 PM, 385719
05/03/2016 08:00 PM, 385672
02/17/2016 07:00 PM, 385571
04/07/2016 11:00 PM, 385458
01/14/2016 10:00 PM, 385341
03/29/2016 09:00 PM, 385327
04/14/2016 11:00 PM, 385321
03/08/2016 07:00 PM, 385283
09/28/2016 06:00 PM, 385243
04/02/2016 10:00 PM, 385201
12/01/2016 07:00 PM, 385158
02/07/2016 05:00 PM, 385127
04/12/2016 07:00 PM, 385104
04/21/2016 11:00 PM, 385036
10/14/2016 11:00 PM, 384758
04/19/2016 07:00 PM, 384704
06/30/2016 09:00 PM, 384698
05/17/2016 02:00 PM, 384694
05/13/2016 06:00 PM, 384580
03/15/2016 07:00 PM, 384574
02/22/2016 06:00 PM, 384452
05/12/2016 11:00 PM, 384400
02/02/2016 06:00 PM, 384375
10/28/2016 06:00 PM, 384231
01/27/2016 06:00 PM, 384173
11/17/2016 06:00 PM, 384146
09/28/2016 08:00 PM, 384078
09/08/2016 09:00 PM, 384047
03/09/2016 08:00 PM, 383992
10/05/2016 08:00 PM, 383973
05/21/2016 06:00 PM, 383926
03/22/2016 06:00 PM, 383904
02/17/2016 09:00 PM, 383899
05/26/2016 08:00 PM, 383880
11/11/2016 10:00 PM, 383868
01/30/2016 07:00 PM, 383751
01/20/2016 09:00 PM, 383605
05/21/2016 12:00 AM, 383547
09/29/2016 07:00 PM, 383482
05/16/2016 09:00 PM, 383421
05/01/2016 12:00 AM, 383420
09/29/2016 06:00 PM, 383332
06/24/2016 06:00 PM, 383212
04/29/2016 09:00 PM, 383103
02/19/2016 09:00 PM, 383009
04/05/2016 10:00 PM, 382986
07/21/2016 09:00 PM, 382916
06/01/2016 10:00 PM, 382873
04/22/2016 06:00 PM, 382770
05/04/2016 02:00 PM, 382750
11/10/2016 08:00 PM, 382711
04/09/2016 12:00 AM, 382663
12/06/2016 06:00 PM, 382612
05/09/2016 06:00 PM, 382598
02/28/2016 12:00 AM, 382592
03/16/2016 05:00 PM, 382522
04/16/2016 08:00 PM, 382491
03/25/2016 07:00 PM, 382408
01/20/2016 06:00 PM, 382389
10/14/2016 10:00 PM, 382360
09/29/2016 10:00 PM, 382342
05/15/2016 01:00 PM, 382325
05/16/2016 07:00 PM, 382282
10/19/2016 07:00 PM, 382232
02/17/2016 06:00 PM, 382155
12/16/2016 08:00 PM, 382121
09/22/2016 10:00 PM, 381971
04/29/2016 05:00 PM, 381922
04/10/2016 12:00 AM, 381891
05/05/2016 02:00 PM, 381869
03/03/2016 05:00 PM, 381860
12/06/2016 07:00 PM, 381810
03/19/2016 10:00 PM, 381779
07/20/2016 09:00 PM, 381751
02/24/2016 07:00 PM, 381738
01/27/2016 07:00 PM, 381626
09/14/2016 08:00 PM, 381503
10/25/2016 08:00 PM, 381437
06/08/2016 02:00 PM, 381355
01/08/2016 06:00 PM, 381208
10/29/2016 11:00 PM, 381188
03/05/2016 12:00 AM, 381102
11/04/2016 11:00 PM, 381074
10/21/2016 07:00 PM, 381074
12/14/2016 08:00 PM, 381004
05/24/2016 09:00 PM, 380995
01/27/2016 08:00 PM, 380928
02/01/2016 06:00 PM, 380911
02/20/2016 12:00 AM, 380793
05/04/2016 05:00 PM, 380689
04/29/2016 08:00 PM, 380689
11/16/2016 06:00 PM, 380668
06/02/2016 11:00 PM, 380633
06/17/2016 07:00 PM, 380515
11/11/2016 11:00 PM, 380352
06/08/2016 06:00 PM, 380329
02/06/2016 07:00 PM, 380130
02/20/2016 07:00 PM, 379973
06/11/2016 12:00 AM, 379935
01/19/2016 07:00 PM, 379805
03/20/2016 10:00 PM, 379704
12/01/2016 06:00 PM, 379580
06/03/2016 10:00 PM, 379514
03/08/2016 08:00 PM, 379491
04/01/2016 08:00 PM, 379399
09/16/2016 10:00 PM, 379391
09/22/2016 07:00 PM, 379351
06/23/2016 11:00 PM, 379342
02/02/2016 09:00 PM, 379309
04/30/2016 07:00 PM, 379274
09/08/2016 10:00 PM, 379250
07/27/2016 09:00 PM, 379106
06/01/2016 08:00 PM, 379101
10/06/2016 10:00 PM, 379009
03/13/2016 12:00 AM, 378735
04/09/2016 10:00 PM, 378679
03/25/2016 06:00 PM, 378674
02/21/2016 12:00 AM, 378624
02/17/2016 08:00 PM, 378587
10/14/2016 06:00 PM, 378578
12/06/2016 09:00 PM, 378575
10/26/2016 10:00 PM, 378524
09/22/2016 09:00 PM, 378447
03/11/2016 05:00 PM, 378437
02/05/2016 08:00 PM, 378414
04/27/2016 10:00 PM, 378328
04/22/2016 07:00 PM, 378315
04/01/2016 09:00 PM, 378243
12/06/2016 08:00 PM, 378202
05/06/2016 08:00 PM, 378169
05/06/2016 05:00 PM, 378158
11/16/2016 08:00 PM, 378015
10/05/2016 09:00 PM, 377992
06/22/2016 07:00 PM, 377952
05/19/2016 05:00 PM, 377833
02/20/2016 10:00 PM, 377644
01/31/2016 12:00 AM, 377614
06/24/2016 07:00 PM, 377575
09/23/2016 11:00 PM, 377560
09/14/2016 09:00 PM, 377495
02/09/2016 06:00 PM, 377424
04/26/2016 07:00 PM, 377407
02/09/2016 07:00 PM, 377397
10/19/2016 06:00 PM, 377341
10/07/2016 06:00 PM, 377260
09/15/2016 06:00 PM, 377240
12/14/2016 06:00 PM, 377110
02/17/2016 10:00 PM, 377099
02/24/2016 08:00 PM, 377063
03/06/2016 12:00 AM, 376904
12/10/2016 07:00 PM, 376809
10/28/2016 08:00 PM, 376698
10/25/2016 09:00 PM, 376670
09/22/2016 06:00 PM, 376611
05/16/2016 05:00 PM, 376543
05/23/2016 06:00 PM, 376504
07/14/2016 08:00 PM, 376413
02/27/2016 06:00 PM, 376338
03/15/2016 10:00 PM, 376272
03/15/2016 08:00 PM, 376262
07/22/2016 06:00 PM, 376188
12/17/2016 12:00 AM, 376169
09/24/2016 11:00 PM, 376022
06/04/2016 12:00 AM, 375964
12/02/2016 11:00 PM, 375909
05/10/2016 07:00 PM, 375867
10/14/2016 08:00 PM, 375855
11/02/2016 06:00 PM, 375779
09/21/2016 09:00 PM, 375774
05/03/2016 05:00 PM, 375623
05/10/2016 08:00 PM, 375614
09/09/2016 08:00 PM, 375591
06/17/2016 06:00 PM, 375545
03/18/2016 05:00 PM, 375515
05/06/2016 09:00 PM, 375475
12/07/2016 08:00 PM, 375233
11/16/2016 07:00 PM, 375223
03/10/2016 05:00 PM, 375173
02/12/2016 03:00 PM, 375076
06/27/2016 06:00 PM, 375054
03/01/2016 08:00 PM, 374863
04/16/2016 09:00 PM, 374601
08/04/2016 10:00 PM, 374569
12/03/2016 11:00 PM, 374494
09/30/2016 06:00 PM, 374468
04/28/2016 05:00 PM, 374412
06/29/2016 09:00 PM, 374389
04/14/2016 02:00 PM, 374192
01/07/2016 07:00 PM, 374164
02/18/2016 11:00 PM, 374152
09/22/2016 08:00 PM, 374097
05/18/2016 02:00 PM, 374003
06/14/2016 07:00 PM, 373969
09/17/2016 10:00 PM, 373919
03/31/2016 11:00 PM, 373827
09/16/2016 06:00 PM, 373774
06/09/2016 08:00 PM, 373756
01/26/2016 06:00 PM, 373669
07/21/2016 08:00 PM, 373600
03/15/2016 09:00 PM, 373580
09/07/2016 06:00 PM, 373508
05/31/2016 06:00 PM, 373354
12/07/2016 06:00 PM, 373293
06/21/2016 06:00 PM, 373271
04/05/2016 08:00 AM, 373168
09/09/2016 06:00 PM, 373139
10/28/2016 09:00 PM, 373016
02/25/2016 11:00 PM, 372949
02/29/2016 06:00 PM, 372930
01/27/2016 10:00 PM, 372899
