Pickup_Datetime,Total_amount
01/05/2019 11:00 PM, 182522
06/05/2019 06:00 PM, 325688
05/13/2019 09:00 PM, 272141
04/28/2019 05:00 PM, 249924
04/09/2019 03:00 PM, 284581
03/17/2019 06:00 PM, 238078
02/08/2019 03:00 PM, 291112
01/16/2019 06:00 PM, 289245
02/25/2019 09:00 PM, 243031
06/09/2019 08:00 PM, 198095
06/25/2019 11:00 AM, 226836
04/12/2019 02:00 AM, 49686.5
03/20/2019 05:00 AM, 50833.9
03/13/2019 12:00 AM, 108046
03/01/2019 03:00 AM, 37802.2
01/24/2019 02:00 AM, 26192.1
06/17/2019 04:00 AM, 27220.4
05/25/2019 07:00 AM, 69384.1
03/05/2019 05:00 AM, 50909.8
02/13/2019 08:00 AM, 275336
01/28/2019 04:00 AM, 23774.8
01/09/2019 02:00 AM, 21696.8
01/02/2019 09:00 AM, 156692
05/29/2019 09:00 AM, 228425
01/31/2019 11:00 PM, 195531
05/22/2019 03:00 PM, 291247
05/03/2019 01:00 PM, 266400
04/30/2019 06:00 PM, 343186
04/11/2019 04:00 PM, 296989
04/04/2019 11:00 PM, 266323
02/27/2019 10:00 PM, 283483
02/15/2019 01:00 PM, 247492
01/16/2019 11:00 PM, 154235
01/23/2019 04:00 PM, 236479
06/16/2019 06:00 PM, 227771
01/04/2019 02:00 PM, 207448
05/24/2019 09:00 PM, 218439
04/15/2019 06:00 PM, 354994
03/23/2019 09:00 PM, 237846
03/04/2019 07:00 PM, 271884
03/20/2019 10:00 AM, 226162
02/19/2019 03:00 PM, 255445
01/27/2019 06:00 PM, 201729
06/12/2019 12:00 AM, 111632
01/08/2019 04:00 PM, 250783
05/09/2019 09:00 PM, 331275
04/23/2019 02:00 AM, 21531.7
03/08/2019 09:00 PM, 453552
03/31/2019 05:00 AM, 47341
03/24/2019 12:00 AM, 231436
03/12/2019 03:00 AM, 16361
03/05/2019 10:00 AM, 239842
02/20/2019 06:00 AM, 113550
06/04/2019 05:00 AM, 52545.6
02/01/2019 04:00 AM, 30340
05/19/2019 01:00 AM, 180895
05/12/2019 08:00 AM, 99907
04/27/2019 04:00 AM, 59740.1
04/08/2019 02:00 AM, 29100.9
04/01/2019 09:00 AM, 229001
03/16/2019 05:00 AM, 48405.6
03/09/2019 12:00 AM, 247443
02/24/2019 08:00 AM, 99376.4
02/05/2019 06:00 AM, 113218
04/30/2019 11:00 PM, 194925
01/13/2019 09:00 AM, 106977
05/26/2019 10:00 PM, 152324
01/30/2019 02:00 PM, 224523
02/09/2019 08:00 AM, 112078
05/14/2019 01:00 PM, 252940
04/22/2019 04:00 PM, 269997
04/15/2019 11:00 PM, 148522
04/03/2019 02:00 PM, 289536
03/30/2019 07:00 PM, 279599
03/11/2019 05:00 PM, 292010
03/04/2019 12:00 PM, 188494
06/29/2019 02:00 PM, 211029
06/22/2019 09:00 PM, 207340
02/26/2019 01:00 PM, 242631
01/27/2019 11:00 PM, 99263.9
06/03/2019 07:00 PM, 281449
05/18/2019 03:00 PM, 271043
01/15/2019 02:00 PM, 237532
04/26/2019 06:00 PM, 316503
04/07/2019 04:00 PM, 276514
03/15/2019 07:00 PM, 1.41123e+06
03/31/2019 10:00 AM, 168490
06/07/2019 09:00 PM, 256721
02/04/2019 08:00 PM, 253517
06/23/2019 12:00 AM, 195723
06/30/2019 05:00 AM, 51177.3
01/19/2019 04:00 PM, 183693
02/20/2019 11:00 AM, 235313
06/11/2019 03:00 AM, 16410
06/04/2019 10:00 AM, 198407
03/19/2019 09:00 PM, 301068
03/23/2019 03:00 AM, 93816.9
03/16/2019 10:00 AM, 200373
03/04/2019 01:00 AM, 39219.7
06/15/2019 05:00 AM, 43909
06/08/2019 12:00 AM, 215004
01/03/2019 01:00 AM, 38459.1
02/05/2019 11:00 AM, 225051
05/23/2019 08:00 AM, 273154
05/04/2019 06:00 AM, 60999.8
04/19/2019 02:00 AM, 63854.7
04/12/2019 09:00 AM, 236301
03/27/2019 05:00 AM, 51568.5
03/08/2019 03:00 AM, 33896.8
06/19/2019 07:00 AM, 186860
02/16/2019 06:00 AM, 54454.6
01/24/2019 09:00 AM, 226137
05/08/2019 08:00 AM, 258362
03/30/2019 12:00 PM, 208474
01/10/2019 10:00 PM, 252669
06/10/2019 05:00 PM, 270061
06/03/2019 12:00 PM, 224630
05/25/2019 01:00 PM, 185103
04/26/2019 11:00 PM, 267155
01/09/2019 09:00 AM, 200991
04/14/2019 02:00 PM, 270871
03/22/2019 05:00 PM, 304689
03/15/2019 12:00 PM, 248798
06/14/2019 07:00 PM, 270989
01/02/2019 03:00 PM, 201149
06/30/2019 10:00 AM, 140650
05/29/2019 03:00 PM, 262852
05/03/2019 08:00 PM, 286922
04/18/2019 04:00 PM, 288146
03/26/2019 07:00 PM, 297651
03/07/2019 05:00 PM, 344664
06/18/2019 09:00 PM, 287953
02/15/2019 08:00 PM, 260215
06/22/2019 03:00 AM, 94672.2
06/15/2019 10:00 AM, 165108
06/03/2019 01:00 AM, 82490.3
05/30/2019 06:00 AM, 113217
05/11/2019 04:00 AM, 63640.1
05/04/2019 11:00 AM, 233509
04/02/2019 01:00 AM, 44319.9
03/10/2019 04:00 AM, 131584
03/03/2019 11:00 AM, 194789
01/26/2019 10:00 AM, 161014
06/26/2019 05:00 AM, 55107.7
06/19/2019 12:00 AM, 120728
01/14/2019 01:00 AM, 35891.8
06/07/2019 03:00 AM, 39448.6
05/15/2019 06:00 AM, 115495
04/23/2019 09:00 AM, 220775
02/03/2019 07:00 AM, 63937.8
06/10/2019 10:00 PM, 185702
01/18/2019 03:00 AM, 30995.9
05/19/2019 08:00 AM, 105163
04/08/2019 09:00 AM, 219961
01/21/2019 10:00 PM, 128840
06/21/2019 05:00 PM, 295847
06/14/2019 12:00 PM, 239606
04/01/2019 03:00 PM, 274154
02/24/2019 02:00 PM, 240835
01/25/2019 12:00 PM, 207009
06/25/2019 07:00 PM, 287732
01/13/2019 03:00 PM, 216381
01/06/2019 10:00 PM, 135113
06/06/2019 05:00 PM, 328181
05/14/2019 08:00 PM, 301244
04/29/2019 04:00 PM, 273409
02/28/2019 04:00 PM, 306693
02/02/2019 09:00 PM, 219103
02/09/2019 02:00 PM, 260462
06/29/2019 09:00 PM, 202059
01/17/2019 05:00 PM, 280107
06/02/2019 11:00 AM, 199786
06/26/2019 10:00 AM, 244032
04/25/2019 10:00 AM, 226370
04/13/2019 01:00 AM, 162336
03/21/2019 04:00 AM, 29215.4
03/14/2019 11:00 AM, 248729
03/02/2019 02:00 AM, 132565
02/03/2019 12:00 AM, 215133
02/10/2019 05:00 AM, 43524.5
01/25/2019 01:00 AM, 78860.3
06/18/2019 03:00 AM, 14732.9
05/02/2019 07:00 AM, 217147
04/17/2019 03:00 AM, 20729.4
03/25/2019 06:00 AM, 120319
03/06/2019 04:00 AM, 27884.6
02/14/2019 07:00 AM, 224319
01/29/2019 03:00 AM, 15389.1
04/20/2019 10:00 PM, 199273
01/03/2019 08:00 AM, 171737
